ID|Teks_Gabungan|Label_Sentimen|Tanggal|Link
242|MSIN Perkenalkan V+Short, Siap Geser Platform Micro Drama Global. EmitenNews.com - PT MNC Digital Entertainment Tbk (MSIN) resmi meluncurkan platform micro drama premium bernama V+Short dalam...||11/05/2026, 13:46 WIB|https://www.emitennews.com/news/msin-perkenalkan-vshort-siap-geser-platform-micro-drama-global
243|Fore Coffee (FORE) Bidik 100 Gerai Baru, Siapkan Rp250M. EmitenNews.com - PT Fore Kopi Indonesia (FORE) berencana menambah 100 gerai Fore Cofee pada tahun 2026 dengan capex sebesar Rp250...||11/05/2026, 13:25 WIB|https://www.emitennews.com/news/fore-coffee-fore-bidik-100-gerai-baru-siapkan-rp250m
244|LOPI Bidik Pendapatan Tumbuh Agresif di 2026, Ini Strateginya. EmitenNews.com - PT Logisticplus International Tbk (LOPI) menargetkan pendapatan pada 2026 tumbuh 2,3 kali atau sebesar Rp299,53...||11/05/2026, 13:00 WIB|https://www.emitennews.com/news/lopi-bidik-pendapatan-tumbuh-agresif-di-2026-ini-strateginya
245|Dijamin GuarantCo, Obligasi Rp730M KETR Raih Rating idAAA dari Pefindo. EmitenNews.com - Pefindo menyemat label peringkat idAAA(cg) terhadap rencana penerbitan Obligasi Berkelanjutan I Tahun 2026 (SR...||11/05/2026, 12:35 WIB|https://www.emitennews.com/news/dijamin-guarantco-obligasi-rp730m-ketr-raih-rating-idaaa-dari-pefindo
246|Garap Blok Kasuri, RAJA dan RATU Bermitra dengan Genting. EmitenNews.com - Rukun Raharja (RAJA) bersama anak usaha, Raharja Energi Cepu (RATU), telah meneken perjanjian akuisisi atas...||11/05/2026, 12:25 WIB|https://www.emitennews.com/news/garap-blok-kasuri-raja-dan-ratu-bermitra-dengan-genting
247|Masuk Ex Dividen, Saham BMRI Turun. EmitenNews.com - Hari ini, Bank Mandiri (BMRI) memasuki tanggal ex dividen pasar reguler dan pasar negosiasi, usai cum dividen...||11/05/2026, 11:10 WIB|https://www.emitennews.com/news/masuk-ex-dividen-saham-bmri-turun
248|Perkuat Portofolio, RATU Akuisisi 5 Persen Participating Interest. EmitenNews.com - PT Raharja Energi Cepu Tbk (RATU) melalui anak usaha perseroan PT Raharja Energi Negeri (PT REN) berhasil menyepakati...||11/05/2026, 09:50 WIB|https://www.emitennews.com/news/perkuat-portofolio-ratu-akuisisi-5-persen-participating-interest
249|PBID Optimistis, Beber Rencana Bagi Dividen Hingga Strategi Usaha. EmitenNews.com - PT Panca Budi Idaman Tbk (PBID) membeberkan rencana pembagian dividen untuk tahun buku 2025 sebesar Rp397,5...||11/05/2026, 09:30 WIB|https://www.emitennews.com/news/pbid-optimistis-beber-rencana-bagi-dividen-hingga-strategi-usaha
250|PSSI Siap Bagi Dividen, Setara Rp25,6 Miliar. EmitenNews.com - PT IMC Pelita Logistik Tbk (PSSI) menetapkan pembagian dividen tunai sebesar Rp25,6 miliar atau setara Rp5 per...||11/05/2026, 09:10 WIB|https://www.emitennews.com/news/pssi-siap-bagi-dividen-setara-rp256-miliar
251|COCO Gencar Ekspansi, Menteri Prabowo Jala Jutaan Lembar. EmitenNews.com - Maruarar Sirait menambah koleksi saham Wahana Interfood Nusantara (COCO). Itu ditunjukkan mantan politikus PDI...||11/05/2026, 08:47 WIB|https://www.emitennews.com/news/coco-gencar-ekspansi-menteri-prabowo-jala-jutaan-lembar
252|RAJA Ungkap Akuisisi Baru, Simak Lengkapnya. EmitenNews.com - Rukun Raharja (RAJA) mencaplok 5 persen saham Layar Nusantara Gas (LNG) USD38,57 juta. Itu dilakukan untuk mendukung...||11/05/2026, 08:30 WIB|https://www.emitennews.com/news/raja-ungkap-akuisisi-baru-simak-lengkapnya
253|CLEO Kebut 3 Pabrik, Target Operasi Semester II 2026. EmitenNews.com - Sariguna Primatirta (CLEO) mengebut operasional pabrik di Palu. Kalau tak aral melintang, pabrik di Palu, akan...||11/05/2026, 08:20 WIB|https://www.emitennews.com/news/cleo-kebut-3-pabrik-target-operasi-semester-ii-2026
254|Juara HSC, Segini Kinerja, dan Gerak Saham ROCK. EmitenNews.com - Rockfields Properti (ROCK) kuartal pertama 2026 mengoleksi laba bersih Rp10,51 miliar. Melejit 115 persen dari...||11/05/2026, 07:20 WIB|https://www.emitennews.com/news/juara-hsc-segini-kinerja-dan-gerak-saham-rock
255|AMMN Tersengat Isu Royalti, Harga Rontok, Pesona Repo Rp3,19 Triliun. EmitenNews.com - Pesona Sukses Cemerlang mengurai kepemilikan saham Amman Mineral Internasional (AMMN). Itu dilakukan dengan...||11/05/2026, 07:15 WIB|https://www.emitennews.com/news/ammn-tersengat-isu-royalti-harga-rontok-pesona-repo-rp319-triliun
256|WBSA Pasien Baru HSC, Kubur Mimpi Masuk Indeks Flagship. EmitenNews.com - BSA Logistics Indonesia (WBSA) menjadi &lsquo;pasien&rsquo; baru emiten dengan kepemilikan saham terkonsentrasi...||11/05/2026, 06:20 WIB|https://www.emitennews.com/news/wbsa-pasien-baru-hsc-kubur-mimpi-masuk-indeks-flagship
257|SHIP Jadwal Dividen Rp95,19 Miliar, Cum Date 18 Mei 2026. EmitenNews.com - Sillo Maritime (SHIP) bakal menabur dividen Rp95,19 miliar. Alokasi dividen itu, diambil dari tabulasi laba...||11/05/2026, 06:00 WIB|https://www.emitennews.com/news/ship-jadwal-dividen-rp9519-miliar-cum-date-18-mei-2026
258|Lolos Fit and Proper Test OJK, Noel DCruz Resmi Jadi Komisaris NISP. EmitenNews.com - PT Bank OCBC NISP Tbk (NISP) resmi mengangkat Noel Gerald DCruz sebagai Komisaris Non Independen Perseroan efektif...||10/05/2026, 20:25 WIB|https://www.emitennews.com/news/lolos-fit-and-proper-test-ojk-noel-dcruz-resmi-jadi-komisaris-nisp
259|Kabel Laut Pukpuk TLKM Koneksikan Langsung Papua ke Jaringan Global. EmitenNews.com -PT Telkom Indonesia (Persero) Tbk (TLKM) melalui anak usahanya, Telekomunikasi Indonesia International (Telin), resmi...||10/05/2026, 18:47 WIB|https://www.emitennews.com/news/kabel-laut-pukpuk-tlkm-koneksikan-langsung-papua-ke-jaringan-global
260|Yuk Berburu Dividen, 11 Saham Tawarkan Yield Menarik, Cek Jadwalnya!. EmitenNews.com - Sebanyak 11 emiten dijadwalkan membagi dividen sepanjang Mei-Juni 2026. Berdasarkan harga penutupan Jumat (8/5/2026),...||10/05/2026, 18:02 WIB|https://www.emitennews.com/news/yuk-berburu-dividen-11-saham-tawarkan-yield-menarik-cek-jadwalnya
261|Komisaris dan Direksi HEAL Borong Saham, Sinyal Optimisme Orang Dalam. EmitenNews.com - Jajaran pemegang saham pengendali sekaligus manajemen PT RS Medikaloka Hermina (HEAL) kompak menambah kepemilikan...||10/05/2026, 17:32 WIB|https://www.emitennews.com/news/komisaris-dan-direksi-heal-borong-saham-sinyal-optimisme-orang-dalam
262|BIPI Bidik 50 Persen Pendapatan Non-Batu Bara, Tanam Capex USD5 Miliar. EmitenNews.com - Astrindo Nusantara Infrastruktur Tbk. (BIPI) tengah memacu transformasi bisnis ke segmen non-batu bara. Dalam...||10/05/2026, 17:00 WIB|https://www.emitennews.com/news/bipi-bidik-50-persen-pendapatan-non-batu-bara-tanam-capex-usd5-miliar
263|BAF Siapkan Rp244,3 Miliar untuk Lunasi Obligasi Jatuh Tempo Juni 2026. EmitenNews.com - PT Bussan Auto Finance memastikan kesiapan dana untuk melakukan pelunasan pokok dan pembayaran bunga terakhir...||10/05/2026, 16:45 WIB|https://www.emitennews.com/news/baf-siapkan-rp2443-miliar-untuk-lunasi-obligasi-jatuh-tempo-juni-2026
264|BFI Finance Minta Restu Alihkan 290 Juta Saham Treasury via MESOP. EmitenNews.com - PT BFI Finance Indonesia Tbk. (BFIN) emiten leasing dari duet konglo Boy Thohir dan Jerry Ng itu akan mengalihkan...||10/05/2026, 16:15 WIB|https://www.emitennews.com/news/bfi-finance-minta-restu-alihkan-290-juta-saham-treasury-via-mesop
265|Konflik Timur Tengah Tekan Industri Plastik, Ini Strategi Panca Budi. EmitenNews.com - PT Panca Budi Idaman Tbk (PBID) mulai mewaspadai dampak berkepanjangan konflik geopolitik di Timur Tengah terhadap...||10/05/2026, 15:49 WIB|https://www.emitennews.com/news/konflik-timur-tengah-tekan-industri-plastik-ini-strategi-panca-budi
266|Penjualan Menyusut, Laba Bersih DEPO Ikut Tergerus pada Kuartal I-2026. EmitenNews.com - Daya beli sektor bahan bangunan tampaknya belum sepenuhnya marak pada awal 2026. PT Caturkarda Depo Bangunan...||10/05/2026, 14:27 WIB|https://www.emitennews.com/news/penjualan-menyusut-laba-bersih-depo-ikut-tergerus-pada-kuartal-i-2026
267|Pengendali SMLE Lepas 14,64 Juta Saham, Raup Rp1,97 Miliar. EmitenNews.com - PT Sinergi Asia Corporindo selaku sosok pengendali emiten PT Sinergi Multi Lestarindo Tbk. (SMLE) mengurangi...||10/05/2026, 13:00 WIB|https://www.emitennews.com/news/pengendali-smle-lepas-1464-juta-saham-raup-rp197-miliar
268|Bamsoet Masuk Lippo Karawaci (LPKR), Jadi Apa Dia?. EmitenNews.com - Perusahaan properti di bawah bendera Lippo Group, PT Lippo Karawaci Tbk (LPKR) lewat Rapat Umum Pemegang Saham...||10/05/2026, 12:30 WIB|https://www.emitennews.com/news/bamsoet-masuk-lippo-karawaci-lpkr-jadi-apa-dia
269|Pengendali Serap 98,86 Persen Saham SOSS, Sinyal Menuju Delisting?. EmitenNews.com - PT ALSOK Co Ltd selaku pengendali baru PT Shield On Service Tbk. (SOSS) terpantau menyerap nyaris total porsi...||10/05/2026, 11:45 WIB|https://www.emitennews.com/news/pengendali-serap-9886-persen-saham-soss-sinyal-menuju-delisting
270|Perbaikan Jalan Bisa Lebih Cepat dengan Inovasi Beton Cepat Kering SIG. EmitenNews.com - Kemacetan di kawasan Jabodetabek masih menjadi persoalan serius dengan potensi kerugian ekonomi mencapai Rp100...||10/05/2026, 11:17 WIB|https://www.emitennews.com/news/perbaikan-jalan-bisa-lebih-cepat-dengan-inovasi-beton-cepat-kering-sig
271|Perkuat Penetrasi Pasar Ekspor, SIG (SMGR) Raih Pendapatan Rp8,29T. EmitenNews.com - Perkuat penetrasi pasar ekspor cara PT Semen Indonesia (Persero) Tbk. (SMGR) Meningkat kinerja. SIG membidik...||09/05/2026, 21:31 WIB|https://www.emitennews.com/news/perkuat-penetrasi-pasar-ekspor-sig-smgr-raih-pendapatan-rp829t
272|RI-Papua Nugini Terhubung Jembatan Digital, TLKM: Gerbang Asia Pasifik. EmitenNews.com - Telkom Indonesia (TLKM), melalui operating company Telekomunikasi Indonesia International (Telin), meresmikan...||09/05/2026, 20:45 WIB|https://www.emitennews.com/news/ri-papua-nugini-terhubung-jembatan-digital-tlkm-gerbang-asia-pasifik
273|BJTM Guyur Dividen 55 Persen dari Laba, Cum Date 18 Mei 2026. EmitenNews.com - Bank Jatim (BJTM) bakal menggulirkan dividen tunai Rp850,17 miliar. Alokasi dividen itu diambil sekitar 55 persen...||09/05/2026, 20:00 WIB|https://www.emitennews.com/news/bjtm-guyur-dividen-55-persen-dari-laba-cum-date-18-mei-2026
274|Jasa Marga (JSMR) Borong Saham, Nilainya Rp1,12 Miliar. EmitenNews.com - PT Jasa Marga (Persero) Tbk (JSMR) melakukan pembelian saham milik PT Kopnatel Jaya di PT Translingkar Kita...||09/05/2026, 19:15 WIB|https://www.emitennews.com/news/jasa-marga-jsmr-borong-saham-nilainya-rp112-miliar
275|MDTV Pede dengan TV Drama, Optimistis Bangkit 2026. EmitenNews.com - PT MDTV Media Technologies Tbk (MDTV) optimis menjadi jagoan di TV Drama terdepan di Indonesia pada tahun 2026....||09/05/2026, 18:30 WIB|https://www.emitennews.com/news/mdtv-pede-dengan-tv-drama-optimistis-bangkit-2026
276|DGNS Tuntaskan Private Placement, Raup Dana Rp7,97 Miliar. EmitenNews.com - PT Diagnos Laboratorium Utama Tbk (DGNS) menuntaskan aksi korporasi berupa Penambahan Modal Tanpa Hak Memesan...||09/05/2026, 17:45 WIB|https://www.emitennews.com/news/dgns-tuntaskan-private-placement-raup-dana-rp797-miliar
277|Wintermar (WINS) Siapkan 3 Aksi Korporasi Jelang RUPS. EmitenNews.com - Emiten jasa kapal penunjang industri lepas pantai, PT Wintermar Offshore Marine Tbk (WINS), menyiapkan serangkaian...||09/05/2026, 17:00 WIB|https://www.emitennews.com/news/wintermar-wins-siapkan-3-aksi-korporasi-jelang-rups
278|TOTL Tebar Dividen Rp375 Miliar, Cair 5 Juni 2026. EmitenNews.com - PT Total Bangun Persada Tbk (TOTL), emiten yang bergerak di bidang konstruksi dan jasa mengumumkan rencana pembagian...||09/05/2026, 16:15 WIB|https://www.emitennews.com/news/totl-tebar-dividen-rp375-miliar-cair-5-juni-2026
279|Lautan Luas (LTLS) Bagi Dividen, Cek Besaran dan Jadwalnya. EmitenNews.com - PT Lautan Luas Tbk (LTLS) memastikan pembagian dividen tunai untuk tahun buku 2025 sebesar Rp45,4 miliar atau...||09/05/2026, 15:30 WIB|https://www.emitennews.com/news/lautan-luas-ltls-bagi-dividen-cek-besaran-dan-jadwalnya
280|MABA Berencana Pailit Sukarela di Tengah Rencana Delisting. EmitenNews.com - PT Marga Abhinaya Abadi Tbk (MABA) mengungkapkan, perseroan berencana melakukan penunjukan likuidator atau permohonan...||09/05/2026, 14:30 WIB|https://www.emitennews.com/news/maba-berencana-pailit-sukarela-di-tengah-rencana-delisting
281|Emiten Semen BUMN (SMGR) Bagikan Seluruh Laba 2025 sebagai Dividen. EmitenNews.com - Pemegang saham PT Semen Indonesia (Persero) Tbk (SMGR) atau Semen Indonesia Group menyetujui penetapan penggunaan...||08/05/2026, 17:47 WIB|https://www.emitennews.com/news/emiten-semen-bumn-smgr-bagikan-seluruh-laba-2025-sebagai-dividen
282|Geger Transaksi Nego Rp11,8T, Ternyata Saham MAPI Dicaplok Entitas Ini. EmitenNews.com - PT Mitra Adiperkasa Tbk. (MAPI) emiten konglomerasi Aguan dari sembilan naga itu resmi mengumumkan perubahan...||08/05/2026, 17:05 WIB|https://www.emitennews.com/news/geger-transaksi-nego-rp118t-ternyata-saham-mapi-dicaplok-entitas-ini
283|Kinerja 2025 Ambles, BAPA Ungkap Strategi untuk Bangkit Tahun Ini. EmitenNews.com - PT Bekasi Asri Pemula Tbk (BAPA) mencatat pendapatan sebesar Rp95 juta pada kuartal I 2026, merosot 61 persen...||08/05/2026, 17:00 WIB|https://www.emitennews.com/news/kinerja-2025-ambles-bapa-ungkap-strategi-untuk-bangkit-tahun-ini
284|NINE Dapat Restu Gelar Rights Issue 100 Persen Saham. EmitenNews.com - PT Techno9 Indonesia Tbk (NINE) mengumumkan rencana pelaksanaan rights issue dengan penawaran umum terbatas....||08/05/2026, 16:15 WIB|https://www.emitennews.com/news/nine-dapat-restu-gelar-rights-issue-100-persen-saham
285|Pengendali Serok Saham BSDE Rp1,32T, Free Float Kesedot Jadi Segini. EmitenNews.com - PT Bumi Serpong Damai Tbk (BSDE) menyampaikan Laporan Bulanan Registrasi Efek (LBRE) untuk periode akhir April...||08/05/2026, 16:01 WIB|https://www.emitennews.com/news/pengendali-serok-saham-bsde-rp132t-free-float-kesedot-jadi-segini
286|Folago (IRSX) Umumkan Konser Stadium Westlife di GBK 2027. EmitenNews.com -PT Folago Global Nusantara Tbk (IRSX) melalui unit bisnis FolagoPro kembali memperkuat ekspansi di industri hiburan...||08/05/2026, 15:44 WIB|https://www.emitennews.com/news/folago-irsx-umumkan-konser-stadium-westlife-di-gbk-2027
287|ASSA Pacu Ekspansi Empat Bidang Usaha Baru, Andalkan Modal Sendiri. EmitenNews.com - Emiten jasa transportasi dan logistik, PT Adi Sarana Armada Tbk (ASSA), bersiap melakukan ekspansi besar di...||08/05/2026, 15:25 WIB|https://www.emitennews.com/news/assa-pacu-ekspansi-empat-bidang-usaha-baru-andalkan-modal-sendiri
288|NTBK Geber Rights Issue Rp500M, Simak Rencana Penggunaan Dananya. EmitenNews.com - PT Nusatama Berkah Tbk (NTBK) berencana melakukan rights issue sebanyak 2,5 miliar lembar saham baru dengan...||08/05/2026, 14:24 WIB|https://www.emitennews.com/news/ntbk-geber-rights-issue-rp500m-simak-rencana-penggunaan-dananya
289|ADHI Rombak Susunan Manajemen, Ini yang Keluar dan Masuk. EmitenNews.com - PT Adhi Karya (Persero) Tbk (ADHI) resmi melakukan perombakan jajaran pengurus dalam Rapat Umum Pemegang Saham...||08/05/2026, 13:45 WIB|https://www.emitennews.com/news/adhi-rombak-susunan-manajemen-ini-yang-keluar-dan-masuk
290|Emiten Alat Cat (KUAS) Bagi Dividen Rp1,5 per Saham, Yield 1,25 Persen. EmitenNews.com - PT Ace Oldfields Tbk. (KUAS) memutuskan membagikan dividen tunai sebesar Rp1,93 miliar dari laba bersih tahun...||08/05/2026, 13:26 WIB|https://www.emitennews.com/news/emiten-alat-cat-kuas-bagi-dividen-rp15-per-saham-yield-125-persen
291|PTRO Pinjam Rp2,5 Triliun ke Bank Mandiri, Saham Anak Usaha Jaminannya. EmitenNews.com - PT Petrosea Tbk (PTRO) mengumumkan transaksi afiliasi terkait pemberian jaminan oleh entitas anak usaha Perseroan...||08/05/2026, 13:11 WIB|https://www.emitennews.com/news/ptro-pinjam-rp25-triliun-ke-bank-mandiri-saham-anak-usaha-jaminannya
292|Manuver Berlanjut, Lo Kheng Hong Angkut Jutaan Saham DILD. EmitenNews.com - Manuver Lo Kheng Hong menyerap saham Intiland (DILD) berlanjut. Kali ini, sang investor kawakan pasar modal...||08/05/2026, 11:30 WIB|https://www.emitennews.com/news/manuver-berlanjut-lo-kheng-hong-angkut-jutaan-saham-dild
293|Emiten HT (BMTR) Incar Dana Segar Rp800M Lewat Obligasi & Sukuk Ijarah. EmitenNews.com - PT Global Mediacom Tbk. (BMTR) emiten milik konglomerat Hary Tanoesoedibjo mengumumkan rencana penawaran umum...||08/05/2026, 10:50 WIB|https://www.emitennews.com/news/emiten-ht-bmtr-incar-dana-segar-rp800m-lewat-obligasi-sukuk-ijarah
294|Raja Kripto Masuk Saham CBRE. EmitenNews.com - Jelang Right Issue Cakra Buana (CBRE) pada akhir Mei hingga awal juni 2026, investor dikenal sebagai &ldquo;raja...||08/05/2026, 10:30 WIB|https://www.emitennews.com/news/raja-kripto-masuk-saham-cbre
295|Seruput Saham FORE Jelang Akhir Pekan, Worth It?. EmitenNews.com - Saham FORE mengalami pergerakan yang dinamis, dalam sepekan Mei terpantau turun-naik, bahkan cenderung positif....||08/05/2026, 10:25 WIB|https://www.emitennews.com/news/seruput-saham-fore-jelang-akhir-pekan-worth-it
296|Pelan tapi Pasti, Emiten Jagoan Prajogo Penuhi Free Float 15 Persen. EmitenNews.com - Empat dari lima emiten yang terafiliasi dengan Prajogo Pangestu belum memenuhi free float hingga 31 Maret 2026....||08/05/2026, 10:10 WIB|https://www.emitennews.com/news/pelan-tapi-pasti-emiten-jagoan-prajogo-penuhi-free-float-15-persen
297|Kena Tompel UMA, Saham ESIP ARB 15 Persen ke Harga Bawah. EmitenNews.com - Bursa Efek Indonesia (BEI) mengumumkan Unusual Market Activity (UMA) atas Saham PT Sinergi Inti Plastindo Tbk. (ESIP)....||08/05/2026, 10:05 WIB|https://www.emitennews.com/news/kena-tompel-uma-saham-esip-arb-15-persen-ke-harga-bawah
298|BTN Sulap Layanan Publik Pemkab Tapanuli Utara Makin Modern. EmitenNews.com - Bank Tabungan Negara (BBTN) memperkuat kolaborasi dengan Pemerintah Kabupaten (Pemkab) Tapanuli Utara. Tiga...||08/05/2026, 09:50 WIB|https://www.emitennews.com/news/btn-sulap-layanan-publik-pemkab-tapanuli-utara-makin-modern
299|Saham Terbang Ribuan Persen Anjlok Usai Buka Suspensi. EmitenNews.com - PT Bursa Efek Indonesia (BEI) mengumumkan pembukaan suspensi atas saham PT DMS Propertindo pada perdagangan...||08/05/2026, 09:50 WIB|https://www.emitennews.com/news/saham-terbang-ribuan-persen-anjlok-usai-buka-suspensi
300|Saham Naik ARA Bertubi-Tubi, Gembok Menyambangi Kali Kedua. EmitenNews.com - Bursa Efek Indonesia (BEI) menghentikan sementara perdagangan saham PT Multisarana Intan Eduka Tbk. (MSIE) mulai...||08/05/2026, 09:09 WIB|https://www.emitennews.com/news/saham-naik-ara-bertubi-tubi-gembok-menyambangi-kali-kedua
301|BNI Suntik Modal BOAT, Perkuat Layanan Migas. EmitenNews.com - Newport Marine Services (BOAT) mendapat suntikan dana Rp9 miliar. Fasilitas Kredit Modal Kerja (KMK) itu, diperoleh...||08/05/2026, 08:37 WIB|https://www.emitennews.com/news/bni-suntik-modal-boat-perkuat-layanan-migas
302|Akselerasi Solusi Energi, DSSA Sodorkan Solar Innovation Hub. EmitenNews.com - Daya Mas Agra Sejahtera (Dian Solar), anak usaha Dian Swastatika Sentosa (DSSA), mengoperasikan kantor pusat...||08/05/2026, 08:10 WIB|https://www.emitennews.com/news/akselerasi-solusi-energi-dssa-sodorkan-solar-innovation-hub
303|CYBR Beber Jadwal Stock Split 1:2, Telisik Lengkapnya. EmitenNews.com - Itsec Asia (CYBR) berencana melakukan pemecahan nominal saham atau stock split dengan rasio 1:2. Dengan skema...||08/05/2026, 07:20 WIB|https://www.emitennews.com/news/cybr-beber-jadwal-stock-split-12-telisik-lengkapnya
304|BSI (BRIS) Jadwal Dividen Rp1,51 Triliun, Cum Date 13 Mei 2026. EmitenNews.com - Bank Syariah Indonesia (BRIS) bakal mengguyur dividen tunai Rp1,51 triliun. Alokasi dividen itu, sekitar 20...||08/05/2026, 06:00 WIB|https://www.emitennews.com/news/bsi-bris-jadwal-dividen-rp151-triliun-cum-date-13-mei-2026
305|Atasi Kendala Overcapacity, SMGR Pacu Ekspor dan Transformasi Bisnis. EmitenNews.com - Transformasi bisnis yang dijalankan PT Semen Indonesia (Persero) Tbk (SMGR) di tengah tekanan overcapacity industri...||07/05/2026, 21:45 WIB|https://www.emitennews.com/news/atasi-kendala-overcapacity-smgr-pacu-ekspor-dan-transformasi-bisnis
306|Saham Produsen GT Man (RICY) Top Loser, Direksi Jual Habis Kepemilikan. EmitenNews.com - Saham PT Ricky Putra Globalindo Tbk (RICY) anjlok 11,9% ke level Rp111 per saham pada perdagangan hari ini,...||07/05/2026, 20:15 WIB|https://www.emitennews.com/news/saham-produsen-gt-man-ricy-top-loser-direksi-jual-habis-kepemilikan
307|Usai Jual Aset Rp65M, Lancartama Sejati (TAMA) Ungkap Diakuisisi DBS. EmitenNews.com - PT Dana Berguna Sejahtera (DBS) berencana mengambil alih saham PT Lancartama Sejati Tbk (TAMA) sebesar 50,33%...||07/05/2026, 17:09 WIB|https://www.emitennews.com/news/usai-jual-aset-rp65m-lancartama-sejati-tama-ungkap-diakuisisi-dbs
308|WSKT Catat Kontrak Baru Rp3,1 Triliun, Kebut Bandara Timor Leste. EmitenNews.com - Waskita Karya (WSKT) mencatat total nilai kontrak bbaru (NKB) Rp3,1 triliun hingga Maret 2026. Perolehan kontrak...||07/05/2026, 16:51 WIB|https://www.emitennews.com/news/wskt-catat-kontrak-baru-rp31-triliun-kebut-bandara-timor-leste
309|RATU Bagi Dividen Rp122,17 Miliar, 46 Persen Laba 2025. EmitenNews.com - Raharja Energi Cepu (RATU) memutuskan pembagian dividen tunai USD7.030.580 atau setara Rp122,17 miliar dengan...||07/05/2026, 16:07 WIB|https://www.emitennews.com/news/ratu-bagi-dividen-rp12217-miliar-46-persen-laba-2025
310|Aktor hingga Keponakan Luhut Kompak Mundur usai RAAM Merugi Rp34M. EmitenNews.com - Baru menjabat seumur jagung, PT Tripar Multivision Plus Tbk. (RAAM) mengumumkan pengunduran diri Direktur...||07/05/2026, 15:07 WIB|https://www.emitennews.com/news/aktor-hingga-keponakan-luhut-kompak-mundur-usai-raam-merugi-rp34m
311|TAMA Minta Restu Pemegang Saham untuk Jual Aset Premium di Jaksel. EmitenNews.com - PT Lancartama Sejati Tbk (TAMA) bersiap melepas dua aset properti di kawasan premium Kebayoran Baru, Jakarta...||07/05/2026, 15:01 WIB|https://www.emitennews.com/news/tama-minta-restu-pemegang-saham-untuk-jual-aset-premium-di-jaksel
312|RAAM Puasa Dividen Usai Merugi, Siapkan Rights Issue 1,36 Miliar Saham. EmitenNews.com - PT Tripar Multivision Plus Tbk. (RAAM) membulatkan keputusan untuk berpuasa membagikan dividen tahun buku 2025...||07/05/2026, 14:36 WIB|https://www.emitennews.com/news/raam-puasa-dividen-usai-merugi-siapkan-rights-issue-136-miliar-saham
313|Pengendali Serok 8,09 Persen Saham BSDE Setara Rp1,5 Triliun. EmitenNews.com - Pemegang saham pengendali PT Bumi Serpong Damai Tbk. (BSDE), PT Paraga Artamida alias Sinarmas Group itu agresif...||07/05/2026, 14:21 WIB|https://www.emitennews.com/news/pengendali-serok-809-persen-saham-bsde-setara-rp15-triliun
314|AKRA Alihkan 181 Juta Saham Treasuri ke Pengendali Rp282,5 Miliar. EmitenNews.com - PT AKR Corporindo Tbk. (AKRA) mengalihkan seluruh sisa saham treasurinya sebanyak 181.005.000 lembar kepada...||07/05/2026, 14:00 WIB|https://www.emitennews.com/news/akra-alihkan-181-juta-saham-treasuri-ke-pengendali-rp2825-miliar
